function,address,source_file,category,context,tags,attributes
FUN_000401ec,0x000401ec,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),,"{""degree"": ""7"", ""in"": ""7"", ""out"": ""0"", ""size"": ""136""}"
FUN_000401ec,0x401ec,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`*(undefined4 *)(_DAT_8011a3dc + 0x58) = 0;`"", ""Line"": ""11""}"
FUN_000401ec,0x401ec,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000402e0,0x000402e0,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),"physics, gpu","{""degree"": ""9"", ""in"": ""9"", ""out"": ""0"", ""size"": ""92""}"
FUN_000402e0,0x402e0,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`*(undefined2 *)(param_3 + 0x3c) = *(undefined2 *)(param_4 + 0x4c);`"", ""Line"": ""34""}"
FUN_000402e0,0x402e0,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_000402e0,0x402e0,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_000402e0,0x402e0,exports/vertical_core_functions.md,vertical,Vertical Core Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""4"", ""Families"": ""progress,step_scale,toggles""}"
FUN_0004033c,0x0004033c,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),"physics, gpu","{""degree"": ""7"", ""in"": ""7"", ""out"": ""0"", ""size"": ""236""}"
FUN_0004033c,0x4033c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`*(undefined2 *)(param_3 + 0x3c) = *(undefined2 *)(param_4 + 0x4c);`"", ""Line"": ""25""}"
FUN_0004033c,0x4033c,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_0004033c,0x4033c,exports/vertical_core_functions.md,vertical,Vertical Core Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""3"", ""Families"": ""progress,step_scale,toggles""}"
FUN_000404ac,0x404ac,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0004050c,0x4050c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""19""}"
FUN_0004050c,0x4050c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0004050c,0x4050c,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_0004057c,0x4057c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00040630,0x00040630,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_00040630,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""124""}"
FUN_00040630,0x40630,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_000406ac,0x000406ac,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),"physics, gpu","{""degree"": ""1"", ""in"": ""1"", ""out"": ""0"", ""size"": ""268""}"
FUN_000406ac,0x406ac,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_0004083c,0x0004083c,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0004083c,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""396""}"
FUN_0004083c,0x4083c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00040a4c,0x00040a4c,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_00040a4c,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""76""}"
FUN_00040a4c,0x40a4c,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(iVar6 + *(short *)(*(int *)(iVar6 + 4) + 0x58),uVar3);`"", ""Line"": ""93""}"
FUN_00040a4c,0x40a4c,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_00040a4c,0x40a4c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
FUN_00040a4c,0x40a4c,exports/vertical_core_functions.md,vertical,Vertical Core Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""progress,toggles""}"
FUN_00040a98,0x00040a98,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),"physics, gpu","{""degree"": ""1"", ""in"": ""1"", ""out"": ""0"", ""size"": ""1628""}"
FUN_00040a98,0x40a98,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`(iVar6 + *(short *)(*(int *)(iVar6 + 4) + 0x58),uVar3);`"", ""Line"": ""86""}"
FUN_00040a98,0x40a98,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_00040a98,0x40a98,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
FUN_00040a98,0x40a98,exports/vertical_core_functions.md,vertical,Vertical Core Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""progress,toggles""}"
FUN_000412d8,0x000412d8,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0004033c,,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""1196""}"
FUN_000412d8,0x412d8,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""16""}"
FUN_000412d8,0x412d8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
FUN_000412d8,0x412d8,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000412d8,0x412d8,vertical_block_map.md,vertical,Vertical Block Map (iVar8 + offsets) / FUN_000412d8 (0x412d8),,"{""source"": ""heading""}"
FUN_000417c4,0x417c4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""5""}"
FUN_00041a48,0x41a48,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`iVar4 = iVar2 + 0x54;`"", ""Line"": ""21""}"
FUN_00041a48,0x41a48,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00041a48,0x41a48,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00041ba4,0x41ba4,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`iVar3 = FUN_00023210(0x800c7840,iVar5 + 0x54,6);`"", ""Line"": ""44""}"
FUN_00041ba4,0x41ba4,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""5""}"
FUN_00041ba4,0x41ba4,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00041edc,0x41edc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`iVar3 = FUN_00023110(0x800c7860,iVar4 + 0x54);`"", ""Line"": ""18""}"
FUN_00041edc,0x41edc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00041edc,0x41edc,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00041fd8,0x41fd8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_00042450,0x00042450,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0004033c,,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""200""}"
FUN_00042450,0x42450,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00042518,0x00042518,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0004033c,,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""464""}"
FUN_00042518,0x42518,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00042c60,0x42c60,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00042d18,0x42d18,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000430a4,0x000430a4,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),,"{""degree"": ""1"", ""in"": ""1"", ""out"": ""0"", ""size"": ""320""}"
FUN_000431e4,0x000431e4,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Top hubs (degree-ranked),,"{""degree"": ""4"", ""in"": ""4"", ""out"": ""0"", ""size"": ""356""}"
FUN_00043348,0x00043348,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_00043348,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""516""}"
FUN_00043348,0x43348,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_0004355c,0x4355c,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000435bc,0x435bc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00043628,0x43628,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00043748,0x43748,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""40""}"
FUN_00043748,0x43748,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00043748,0x43748,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000438fc,0x000438fc,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_0004033c,,"{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""2468""}"
FUN_000438fc,0x438fc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`if (((cVar1 == '\\x06') && ((*(uint *)(param_1 + 0x50) & 4) != 0)) &&`"", ""Line"": ""53""}"
FUN_000438fc,0x438fc,exports/vertical_amplitude_vertical_intersection.md,vertical,Functions touching both amplitude and vertical core fields,,{}
FUN_000438fc,0x438fc,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""6""}"
FUN_000438fc,0x438fc,exports/vertical_core_functions.md,vertical,Vertical Core Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""4"", ""Families"": ""progress,step_scale,toggles""}"
FUN_00043a94,0x43a94,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`*(uint *)(unaff_s3 + 0x50) = *(uint *)(unaff_s3 + 0x50) & 0xffffffef;`"", ""Line"": ""9""}"
FUN_00043a94,0x43a94,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_000442ec,0x442ec,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_000443b8,0x443b8,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`param_2 = *(int *)(param_2 + 0x58);`"", ""Line"": ""82""}"
FUN_000443b8,0x443b8,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_000443b8,0x443b8,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00044754,0x44754,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00044870,0x44870,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00044a14,0x44a14,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""21""}"
FUN_00044a14,0x44a14,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00044a14,0x44a14,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00044f80,0x44f80,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""read"", ""Code"": ""`if ((*(uint *)(param_1 + 0x50) & 4) != 0) {`"", ""Line"": ""56""}"
FUN_00044f80,0x44f80,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_00044f80,0x44f80,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00045a00,0x45a00,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""14""}"
FUN_00045a00,0x45a00,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""0""}"
FUN_00045a80,0x45a80,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""33""}"
FUN_00045a80,0x45a80,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""1""}"
FUN_00045a80,0x45a80,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00045c38,0x45c38,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""3""}"
FUN_00045c38,0x45c38,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00045f94,0x45f94,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00046024,0x46024,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""38""}"
FUN_00046024,0x46024,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""2""}"
FUN_00046024,0x46024,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00046024,0x46024,exports/vertical_flag_set_clear_patterns.md,vertical,Flag set/clear pattern analysis (+0x24 / +0x8c) / Detailed Writes,,"{""Class"": ""clear_0"", ""Line"": ""54"", ""Offset"": ""0x24"", ""ValueExpr"": ""`0`""}"
FUN_00046024,0x46024,exports/vertical_flag_usage.md,vertical,Vertical flag (+0x24 / +0x8c) usage,,"{""Kind"": ""write"", ""Line"": ""54"", ""Source"": ""`*(undefined4 *)(param_1 + 0x24) = 0;`""}"
FUN_00046498,0x46498,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) \\"", ""Line"": ""10""}"
FUN_00046498,0x46498,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""1"", ""CoreHits"": ""1"", ""Families"": ""toggles""}"
FUN_00046a34,0x46a34,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""8""}"
FUN_00046a34,0x46a34,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_00047244,0x47244,exports/vertical_bank_population.md,vertical,Candidate bank population writes into low offsets (4/8/0xC/0x10),,"{""Count"": ""4""}"
FUN_00047244,0x47244,exports/vertical_consumer_functions.md,vertical,Vertical Consumer Functions (refined),,"{""AmpRefs"": ""0"", ""CoreHits"": ""2"", ""Families"": ""toggles""}"
FUN_000475dc,0x000475dc,exports/mapping_GAME.BIN.md,mapping,Mapping for GAME.BIN / Seed neighborhoods (2 hops) / FUN_000475dc,"physics, gpu","{""degree"": ""0"", ""in"": ""0"", ""out"": ""0"", ""size"": ""1808""}"
FUN_000475dc,0x475dc,exports/vertical_amplitude_consumers.md,vertical,Potential amplitude field consumers (reads/writes outside core writers),,"{""Class"": ""write"", ""Code"": ""`*(uint *)(param_1 + 0x50) = *(uint *)(param_1 + 0x50) & 0xffffffef;`"", ""Line"": ""159""}"
