symbol,canonical_address_hex,observations,distinct_addresses,category_list,map_file_count,example_map_file
changeFog,0x80065AA4,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
changeMode,0x80101788,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
changeParam,0x80101544,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
changeTexture,0x80011328,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
changeTmd,0x80065B78,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
change_RGBS,0x800113BC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
child_anim,0x80064A40,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
child_balls,0x80064A38,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
child_rcube,0x80064A40,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
clut_pointer,0x8001EAE0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
clutid,0x8001EAC4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
cm,0x8001D658,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
cnt_mode,0x801232C4,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
col_b,0x80020C38,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
col_g,0x80020C1C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
col_r,0x80020C00,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
control_the_plate,0x80012164,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
coord_init,0x80101BD8,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
copy_matrix,0x80011494,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ctlbuf,0x80016098,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
cube_def_pos,0x80065F58,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
cube_prims,0x8001D4A8,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
cube_rgbs,0x80016838,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
cube_verts,0x800167F0,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
cube_vndx,0x8001685C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
cur_ot,0x8001EAC8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
cur_primlist,0x8001EAE4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
d2_bcr,0x80014EE8,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d2_chcr,0x80014EEC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d2_madr,0x80014EE4,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d6_bcr,0x80014EF4,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d6_chcr,0x80014EF8,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d6_madr,0x80014EF0,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
d_pcr,0x80014EFC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
data1,0x1F800004,4,1,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
data2,0x80017D80,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
data_ready_callback,0x8001A5A8,2,5,audio;cdrom;module;ui,10,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
data_start_addr,0x8001BC78,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
datafile_read,0x80065D38,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
datafile_search,0x80065C7C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
db,0x80025618,2,2,cdrom;graphics,4,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
dc_cb,0x8004822C,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
dc_cr,0x80045764,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
dc_type,0x80045F04,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
dc_y,0x800460F4,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
debounce1,0x8001E9B0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
debounce2,0x8001E9B4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
debounce3,0x8001E9B8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
debug_cause,0x8002C270,2,5,audio;cdrom;module;ui,10,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
dec_pt,0x80045D28,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
dec_used,0x80045F28,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
demo_ft3,0x800124E4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
demo_ft4,0x800121F0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
demo_gt3,0x80012618,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
demo_gt4,0x8001234C,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
demo_type,0x8001E9C0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
disp,0x8001EF50,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
dmy,0x8001EAEC,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
do_demo,0x80011E7C,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
do_user_input,0x80011F10,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
dq,0x80066B78,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
dqf,0x800860EC,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
draw,0x8001EE98,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
drawCubes,0x80064B6C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
draw_cube,0x80010784,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
drenv1,0x801A0EB0,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
drenv2,0x801A0F10,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
env1_init,0x80101ED8,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
env2_init,0x80101F7C,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
envrect1,0x801A4088,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
envrect2,0x801A4090,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
equal,0x800128A4,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
exit,0x80036134,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
fIdA,0x8003EC9C,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
f_Auto,0x801220F4,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
f_Back,0x80121A94,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
f_Black,0x801220F8,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
f_Mode,0x801220FC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
f_Ripple,0x80122100,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
f_Wave,0x801220F0,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
first,0x80014E44,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
flg,0x8001EAE8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
frame,0x8001EA7C,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
framecnt,0x8001EAF0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
freeram_addr,0x8001EAD0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
g3_normal,0x801029BC,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
get_alarm,0x800139F8,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_ce,0x800128C0,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_cs,0x80012800,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_dx,0x80012A3C,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_mem,0x8001277C,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
get_mode,0x800127B4,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_ofs,0x80012980,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
get_tw,0x800129B8,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
getintr,0x80011C14,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
gp0,0x80014EDC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
gp1,0x80014EE0,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
gpu_param,0x800133F0,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
gte_init,0x801091F4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
gte_rotate_z_matrix,0x801099B4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
head,0x800152E8,2,4,unknown,8,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
i,0x80018F40,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
icon,0x80010000,4,1,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
initLight,0x800658CC,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
initModelingData,0x800656E4,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
initSystem,0x80065650,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
initTexture,0x8006571C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
initView,0x8006581C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
init_all,0x80101918,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
init_background,0x80011BCC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
init_cube,0x800106DC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
init_lists,0x80011E00,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
init_ring_status,0x8001A7DC,2,5,audio;cdrom;module;ui,10,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
init_system,0x80011C50,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
ivlc_dct_dc_size,0x800245F8,2,1,cdrom,2,assets/psyq_sdk/psyq/psx/sample/scee/cd/movie2/main.map
jt_init4,0x80102020,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
jtb,0x80014DD4,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
jtbp,0x80014EBC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
kMaxPrograms,0x80045F00,2,3,cdrom;module;ui,6,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
last_ot,0x8001EAD4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
light_init,0x80101B04,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
loadTIM,0x8001164C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
loadTMD_GT3,0x80011740,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
loadfile,0x800127A4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
longjmp,0x80018A98,4,8,audio;cdrom;graphics,20,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
loop1,0x1F800000,4,1,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
loop2,0x80017D70,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
m,0x8001EA80,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
m_sin,0x80100D30,8,1,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
main,0x80100DD0,8,17,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
major_version,0x80018F1C,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
math_err_point,0x801294CC,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
math_errno,0x801294C8,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
memchr,0x800188F8,4,8,audio;cdrom;graphics,20,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
memcpy,0x80018140,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
memset,0x80018174,4,12,audio;cdrom;graphics;module;ui,26,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
menu_font,0x80036640,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
minor_version,0x80018F1D,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
mode,0x801231DC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
model_init,0x80101DD0,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
moveCubes,0x80064D28,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
moveObjectByPad,0x801013A8,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
nobj,0x800872F0,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
normal_ok,0x80012818,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
note2pitch,0x8001992C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
note2pitch2,0x800199E4,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
objcoord,0x800860F0,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
object,0x801A1EC0,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
oldSp,0x80020CFC,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
oldpad,0x80066880,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
opz,0x80018F50,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
origin_x,0x8001E9C4,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
origin_y,0x8001E9C8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
ot1,0x8001EAD8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
ot2,0x8001EADC,4,4,graphics,12,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
otcnt,0x8001E994,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
out_packet,0x8012BB50,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
padd,0x8001EAF4,4,4,graphics,12,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
padd2,0x801A5A80,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
pageid,0x80018F41,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
played_size,0x8001E9F4,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
pollintr,0x80011BDC,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
pr0,0x801A4038,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
pr1,0x801A4048,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
primlist1,0x8001EAF8,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
primlist2,0x8001EAFC,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
print_matrix,0x801088A0,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
print_vector,0x80108910,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
printf,0x80012328,4,18,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
prnt,0x8001820C,4,8,audio;cdrom;graphics,20,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
pslt,0x801A5A50,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
putchar,0x80018948,4,10,audio;cdrom;graphics,24,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
puts,0x80018A0C,4,17,audio;cdrom;graphics;module;ui,38,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
qin,0x80014ED4,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
qout,0x80014ED8,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
que,0x80016248,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
r0,0x80122918,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
r1,0x80122B38,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
rambase,0x80014E40,2,4,unknown,8,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
rand,0x800122E8,4,3,audio;cdrom;module;ui,8,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
rcos,0x80110F94,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
rcossin_tbl,0x800197E4,4,7,graphics;module;ui,18,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
rcsid,0x80014DA0,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
readFile,0x80102374,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
reflect,0x801A4008,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
refract,0x801A4010,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
rescpy,0x80011B54,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
resetTimeout,0x800152D0,2,2,unknown,4,assets/psyq_sdk/psyq/opm/launcher/launch.map
ripple,0x801025D0,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
ripple_init,0x80102400,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
rotx,0x80065E38,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
roty,0x80065EC8,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
rsin,0x80110EC4,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
rsin_tbl,0x801230D0,4,6,graphics;module;ui,14,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
scpad,0x80017D7C,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
set_alarm,0x800139DC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
set_coordinate,0x80101C9C,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
set_jtb,0x80011DCC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
setjmp,0x80018A5C,4,19,audio;cdrom;graphics;module;ui,42,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
setloc,0x80014D20,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
sin_1,0x80110F00,4,5,graphics;module;ui,12,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
snd_end,0x80011754,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
snd_play,0x80011668,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
snd_replay,0x80011700,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
snd_set,0x8001156C,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
snd_stop,0x800116C8,2,2,module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
spuVmMaxVoice,0x80045F24,2,2,cdrom;module;ui,4,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
spu_malloc_rec,0x80024AD0,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spustCB_next,0x800107EC,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spustCB_preparation_finished,0x80010A04,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spustCB_stream_finished,0x80010AAC,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spustCB_transfer_finished,0x80010A70,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spust_prepare,0x80011A40,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
spust_start,0x80011AF0,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
srand,0x80012318,4,1,audio;cdrom,4,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
st,0x8001E9F8,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
st_load_ave,0x8001E974,2,2,audio;cdrom,4,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
st_stat,0x8001E970,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
st_stop,0x8001E9FC,2,4,audio;cdrom,8,assets/psyq_sdk/psyq/addons/sound/stream/tuto1.map
startIntrDMA,0x80017BA8,4,18,audio;cdrom;graphics;module;ui,40,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
startIntrVSync,0x80017A80,4,18,audio;cdrom;graphics;module;ui,40,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
stopIntrDMA,0x8001171C,2,1,unknown,2,assets/psyq_sdk/psyq/psx/sample/scee/demodisc/demo/bs/bs.map
stopIntrVSync,0x80011A74,2,1,unknown,2,assets/psyq_sdk/psyq/psx/sample/scee/demodisc/demo/bs/bs.map
strcmp,0x8011F754,4,8,audio;cdrom;graphics;module;ui,18,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
strlen,0x800181A0,4,15,audio;cdrom;graphics;module;ui,34,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
strncmp,0x8011F7C4,4,8,audio;cdrom;graphics;module;ui,18,assets/psyq_sdk/psyq/addons/module/overmenu/menu.map
stup0,0x8001047C,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
stup1,0x80010400,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
stup2,0x800103DC,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
subdivide_amount,0x8001E9BC,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
sys_ot,0x80018F48,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scea/gte/main.map
tCPU,0x80020D04,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
target,0x80014F50,2,2,unknown,4,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
test0,0x80010A10,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
test1,0x80010B1C,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
test2,0x80010C14,2,2,unknown,4,assets/psyq_sdk/psyq/addons/cmplr/scratch/main.map
texture_init,0x80101D40,4,3,graphics,8,assets/psyq_sdk/psyq/psx/sample/graphics/texaddr/wave/main.map
texture_pointer,0x8001EAC0,4,1,graphics,4,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
timeout,0x80011B84,2,1,unknown,2,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
timer,0x800107D4,2,4,unknown,8,assets/psyq_sdk/psyq/addons/scee/demodisc/demo/bs/bs.map
tmd_vertex_nor,0x80011CD8,2,1,graphics,2,assets/psyq_sdk/psyq/psx/sample/scee/graphics/chrome2/main.map
tolower,0x800188C8,4,8,audio;cdrom;graphics,20,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
toupper,0x80018898,4,8,audio;cdrom;graphics,20,assets/psyq_sdk/psyq/addons/scee/subdiv/main.map
